GeneSymbol,ArrayNostre,GSE13432_7d,GSE13432_35d,GSE51080_10d,GSE55934_Adre_10d,GSE98132_Adre_3d,GSE108077_7d,GSE110420_10d
Rpain,0,0,0,0,1,0,0,0
Rpl13,0,0,0,0,1,0,0,0
Rpl21,0,0,0,0,1,0,0,0
Rpl32,0,0,0,0,1,0,0,0
Rpl36al,0,0,0,0,1,0,0,0
Rpl37a,0,0,0,0,1,0,0,0
Rpl5,0,0,0,0,1,0,0,0
Rplp0,0,0,0,0,1,0,0,0
Rps23,0,0,0,0,1,0,1,0
Rps3,0,0,0,0,1,0,0,0
Rps3a1,0,0,0,0,1,0,1,0
Rps3a3,0,0,0,0,1,0,0,0
Rps8,0,0,0,0,1,0,1,0
Rrbp1,0,0,0,0,1,0,1,0
Rsc1a1,0,0,0,0,1,0,0,0
Rslcan18,0,0,0,0,1,0,0,0
Rspo3,0,0,0,0,1,0,0,0
Rtp3,0,0,0,0,1,0,0,0
Rufy3,0,0,0,0,1,0,0,0
Rxra,0,0,0,0,1,0,1,0
Saa4,0,0,0,0,1,0,0,0
Sall1,0,0,0,0,1,0,0,0
Sardh,0,0,0,0,1,0,0,0
Sardhos,0,0,0,0,1,0,0,0
Sc5d,0,0,0,0,1,0,0,0
Scamp5,0,0,0,0,1,0,0,0
Scap,0,0,0,0,1,0,0,0
Scara5,0,0,0,0,1,1,0,0
Scarb1,0,0,0,0,1,0,0,0
Scarna6,0,0,0,0,1,0,0,0
Scly,0,0,0,0,1,0,0,0
Scnn1a,0,0,0,0,1,0,0,0
Sco2,0,0,0,0,1,0,0,0
Scp2,0,0,0,0,1,0,0,0
Sdc1,0,0,0,0,1,0,1,0
Sdc2,0,0,0,0,1,0,1,0
Sdc4,0,0,0,0,1,0,0,0
Sdf2l1,0,0,0,0,1,0,1,0
Sdr42e1,0,0,0,0,1,0,1,0
Sdr9c7,0,0,0,0,1,0,0,0
Sds,0,0,0,0,1,0,0,0
Sec14l2,0,0,0,0,1,0,0,0
Sec14l4,0,0,0,0,1,0,0,0
Sec16b,0,0,0,0,1,0,1,0
Sec23a,0,0,0,0,1,0,0,0
Sec24a,0,0,0,0,1,0,0,0
Sec24d,0,0,0,0,1,0,0,0
Sel1l3,0,0,0,0,1,0,0,0
Selenbp1,0,0,0,0,1,0,0,0
Selenbp2,0,0,0,0,1,0,0,0
Sema4a,0,0,0,0,1,0,0,0
Sema4g,0,0,0,0,1,0,0,0
Sephs2,0,0,0,0,1,0,0,0
Sepp1,0,0,0,0,1,0,0,0
Serpina10,0,0,0,0,1,0,0,0
Serpina11,0,0,0,0,1,0,0,0
Serpina12,0,0,0,0,1,0,0,0
Serpina1a,0,0,0,0,1,0,0,0
Serpina1c,0,0,0,0,1,0,0,0
Serpina1d,0,0,0,0,1,0,0,0
Serpina1e,0,0,0,0,1,0,0,0
Serpina3k,0,0,0,0,1,1,1,0
Serpina3m,0,0,0,0,1,0,1,0
Serpina3n,0,0,0,0,1,1,1,0
Serpina4-ps1,0,0,0,0,1,0,0,0
Serpina6,0,0,0,0,1,0,0,0
Serpina7,0,0,0,0,1,0,0,0
Serpinc1,0,0,0,0,1,0,0,0
Serpind1,0,0,0,0,1,0,0,0
Serpinf1,0,0,0,0,1,0,0,0
Serpinf2,0,0,0,0,1,0,0,0
Serping1,0,0,0,0,1,0,1,0
Setdb2,0,0,0,0,1,0,0,0
Sftpa1,0,0,0,0,1,0,0,0
Sfxn2,0,0,0,0,1,0,0,0
Sgk2,0,0,0,0,1,0,0,0
Sgms2,0,0,0,0,1,0,0,0
Sh3bp2,0,0,0,0,1,0,1,0
Shmt1,0,0,0,0,1,0,0,0
Shmt2,0,0,0,0,1,0,0,0
Shpk,0,0,0,0,1,0,0,0
Shroom1,0,0,0,0,1,0,0,0
Shroom2,0,0,0,0,1,0,0,0
Slc10a1,0,0,0,0,1,0,0,0
Slc11a1,0,0,0,0,1,0,0,0
Slc13a3,0,0,0,0,1,0,0,0
Slc13a5,0,0,0,0,1,0,0,0
Slc16a10,0,0,0,0,1,0,0,0
Slc16a12,0,0,0,0,1,0,1,0
Slc16a2,0,0,0,0,1,0,0,0
Slc17a1,0,0,0,0,1,0,0,0
Slc17a2,0,0,0,0,1,0,0,0
Slc17a3,0,0,0,0,1,0,0,0
Slc17a4,0,0,0,0,1,0,0,0
Slc17a8,0,0,0,0,1,0,0,0
Slc19a2,0,0,0,0,1,0,0,0
Slc1a2,0,0,0,0,1,0,0,0
Slc22a1,0,0,0,0,1,0,0,0
Slc22a18,0,0,0,0,1,1,1,0
Slc22a28,0,0,0,0,1,0,0,0
Slc22a7,0,0,0,0,1,0,0,0
Slc23a1,0,0,0,0,1,0,0,0
Slc25a10,0,0,0,0,1,0,1,0
Slc25a13,0,0,0,0,1,0,0,0
Slc25a15,0,0,0,0,1,0,0,0
Slc25a21,0,0,0,0,1,0,0,0
Slc25a25,0,0,0,0,1,0,1,0
Slc25a30,0,0,0,0,1,0,1,0
Slc25a45,0,0,0,0,1,0,0,0
Slc25a47,0,0,0,0,1,0,1,0
Slc26a1,0,0,0,0,1,0,0,0
Slc27a2,0,0,0,0,1,0,0,0
Slc27a5,0,0,0,0,1,0,0,0
Slc2a2,0,0,0,0,1,0,0,0
Slc2a9,0,0,0,0,1,0,0,0
Slc30a10,0,0,0,0,1,0,0,0
Slc31a1,0,0,0,0,1,0,0,0
Slc33a1,0,0,0,0,1,0,0,0
Slc35d1,0,0,0,0,1,0,0,0
Slc35d2,0,0,0,0,1,0,0,0
Slc35g1,0,0,0,0,1,0,0,0
Slc37a4,0,0,0,0,1,0,0,0
Slc38a2,0,0,0,0,1,0,0,0
Slc38a3,0,0,0,0,1,0,0,0
Slc38a4,0,0,0,0,1,0,0,0
Slc39a14,0,0,0,0,1,0,0,0
Slc39a4,0,0,0,0,1,0,0,0
Slc39a8,0,0,0,0,1,0,0,0
Slc3a1,0,0,0,0,1,0,0,0
Slc40a1,0,0,0,0,1,0,0,0
Slc41a2,0,0,0,0,1,0,0,0
Slc45a2,0,0,0,0,1,0,0,0
Slc45a3,0,0,0,0,1,0,0,0
Slc46a1,0,0,0,0,1,0,0,0
Slc46a3,0,0,0,0,1,0,0,0
Slc47a1,0,0,0,0,1,0,0,0
Slc6a12,0,0,0,0,1,0,0,0
Slc6a13,0,0,0,0,1,1,1,0
Slc8b1,0,0,0,0,1,0,1,0
Slco1a1,0,0,0,0,1,0,0,0
Slco1a4,0,0,0,0,1,0,0,0
Slco2a1,0,0,0,0,1,0,0,0
Smad9,0,0,0,0,1,0,1,0
Smarca2,0,0,0,0,1,0,1,0
Smek1,0,0,0,0,1,0,0,0
Smim14,0,0,0,0,1,0,0,0
Smlr1,0,0,0,0,1,0,0,0
Smpd2,0,0,0,0,1,0,0,0
Snap47,0,0,0,0,1,0,0,0
Snd1,0,0,0,0,1,0,1,0
Snhg17,0,0,0,0,1,0,0,0
Snora20,0,0,0,0,1,0,0,0
Snora30,0,0,0,0,1,0,0,0
Snora41,0,0,0,0,1,0,0,0
Snora62,0,0,0,0,1,0,0,0
Snora69,0,0,0,0,1,0,0,0
Snora73a,0,0,0,0,1,0,0,0
Snora73b,0,0,0,0,1,0,0,0
Snora74a,0,0,0,0,1,0,0,0
Snora75,0,0,0,0,1,0,0,0
Snora7a,0,0,0,0,1,0,0,0
Snord104,0,0,0,0,1,0,0,0
Snord11,0,0,0,0,1,0,0,0
Snord110,0,0,0,0,1,0,0,0
Snord111,0,0,0,0,1,0,0,0
Snord118,0,0,0,0,1,0,0,0
Snord12,0,0,0,0,1,0,0,0
Snord13,0,0,0,0,1,0,0,0
Snord14e,0,0,0,0,1,0,0,0
Snord15a,0,0,0,0,1,0,0,0
Snord15b,0,0,0,0,1,0,0,0
Snord16a,0,0,0,0,1,0,0,0
Snord17,0,0,0,0,1,0,0,0
Snord19,0,0,0,0,1,0,0,0
Snord1b,0,0,0,0,1,0,0,0
Snord1c,0,0,0,0,1,0,0,0
Snord22,0,0,0,0,1,0,0,0
Snord34,0,0,0,0,1,0,0,0
Snord35a,0,0,0,0,1,0,0,0
Snord35b,0,0,0,0,1,0,0,0
Snord38a,0,0,0,0,1,0,0,0
Snord42a,0,0,0,0,1,0,0,0
Snord42b,0,0,0,0,1,0,0,0
Snord45b,0,0,0,0,1,0,0,0
Snord49a,0,0,0,0,1,0,0,0
Snord49b,0,0,0,0,1,0,0,0
Snord52,0,0,0,0,1,0,0,0
Snord55,0,0,0,0,1,0,0,0
Snord57,0,0,0,0,1,0,0,0
Snord58b,0,0,0,0,1,0,0,0
Snord60,0,0,0,0,1,0,0,0
Snord65,0,0,0,0,1,0,0,0
Snord66,0,0,0,0,1,0,0,0
Snord68,0,0,0,0,1,0,0,0
Snord69,0,0,0,0,1,0,0,0
Snord70,0,0,0,0,1,0,0,0
Snord71,0,0,0,0,1,0,0,0
Snord72,0,0,0,0,1,0,0,0
Snord73a,0,0,0,0,1,0,0,0
Snord89,0,0,0,0,1,0,0,0
Snord95,0,0,0,0,1,0,0,0
Snord99,0,0,0,0,1,0,0,0
Sntg2,0,0,0,0,1,0,1,1
Soat2,0,0,0,0,1,0,0,0
Sorbs2,0,0,0,0,1,0,0,0
Sord,0,0,0,0,1,0,0,0
Spata2l,0,0,0,0,1,0,0,0
Spc24,0,0,0,0,1,0,0,0
Spc25,0,0,0,0,1,0,1,0
Spin1,0,0,0,0,1,0,0,0
Spint2,0,0,0,0,1,0,0,0
Spp1,0,0,0,0,1,0,0,0
Spp2,0,0,0,0,1,0,0,0
Sppl2a,0,0,0,0,1,0,0,0
Sptbn2,0,0,0,0,1,0,0,0
Sqle,0,0,0,0,1,0,0,0
Srbd1,0,0,0,0,1,0,1,0
Srd5a1,0,0,0,0,1,0,0,0
Srd5a2,0,0,0,0,1,0,0,0
St3gal4,0,0,0,0,1,0,1,0
St3gal5,0,0,0,0,1,0,0,0
Stab2,0,0,0,0,1,0,0,0
Stap2,0,0,0,0,1,0,0,0
Stard10,0,0,0,0,1,0,0,0
Stard4,0,0,0,0,1,0,1,0
Stard5,0,0,0,0,1,0,0,0
Stat2,0,0,0,0,1,0,1,0
Stbd1,0,0,0,0,1,0,0,0
Stra6l,0,0,0,0,1,0,0,0
Strbp,0,0,0,0,1,0,0,0
Stxbp6,0,0,0,0,1,0,1,0
Sucnr1,0,0,0,0,1,0,1,0
Sult1a1,0,0,0,0,1,0,1,0
Sult1d1,0,0,0,0,1,0,0,0
Sult2a8,0,0,0,0,1,0,0,0
Sult5a1,0,0,0,0,1,0,0,0
Susd1,0,0,0,0,1,0,0,0
Susd4,0,0,0,0,1,0,0,0
Syt1,0,0,0,0,1,0,0,0
Taok2,0,0,0,0,1,0,0,0
Tat,0,0,0,0,1,0,0,0
Tbc1d30,0,0,0,0,1,0,0,0
Tbcel,0,0,0,0,1,0,0,0
Tbrg1,0,0,0,0,1,0,0,0
Tbx20,0,0,0,0,1,0,0,0
Tcirg1,0,0,0,0,1,0,0,0
Tdo2,0,0,0,0,1,0,1,0
Tec,0,0,0,0,1,0,0,0
Tenm3,0,0,0,0,1,0,0,0
Terc,0,0,0,0,1,0,0,0
Tert,0,0,0,0,1,0,0,0
Tesk2,0,0,0,0,1,0,0,0
Tff3,0,0,0,0,1,0,0,0
Tfpi2,0,0,0,0,1,0,0,0
Tfr2,0,0,0,0,1,0,0,0
Tgfa,0,0,0,0,1,0,0,0
Tgm1,0,0,0,0,1,0,1,0
Them7,0,0,0,0,1,0,0,0
Thnsl2,0,0,0,0,1,0,0,0
Thpo,0,0,0,0,1,0,0,0
Tifa,0,0,0,0,1,0,0,0
Tjp3,0,0,0,0,1,0,0,0
Tk1,0,0,0,0,1,0,0,0
Tkfc,0,0,0,0,1,0,0,0
Tlcd2,0,0,0,0,1,0,0,0
Tle1,0,0,0,0,1,0,1,0
Tlr13,0,0,0,0,1,0,0,0
Tm4sf4,0,0,0,0,1,0,0,0
Tm6sf2,0,0,0,0,1,0,0,0
Tm7sf2,0,0,0,0,1,0,0,0
Tmem102,0,0,0,0,1,0,0,0
Tmem150a,0,0,0,0,1,0,0,0
Tmem176b,0,0,0,0,1,0,1,0
Tmem183a,0,0,0,0,1,0,0,0
Tmem184a,0,0,0,0,1,0,0,0
Tmem19,0,0,0,0,1,0,0,0
Tmem2,0,0,0,0,1,0,0,0
Tmem205,0,0,0,0,1,0,0,0
Tmem219,0,0,0,0,1,0,0,0
Tmem220,0,0,0,0,1,0,0,0
Tmem243,0,0,0,0,1,0,1,0
Tmem25,0,0,0,0,1,0,0,0
Tmem30b,0,0,0,0,1,0,0,0
Tmem56,0,0,0,0,1,0,0,0
Tmem8,0,0,0,0,1,0,0,0
Tmem82,0,0,0,0,1,0,0,0
Tmem86b,0,0,0,0,1,0,0,0
Tmem97,0,0,0,0,1,0,0,0
Tmprss2,0,0,0,0,1,0,0,0
Tmprss6,0,0,0,0,1,0,0,0
Tmtc2,0,0,0,0,1,0,0,0
Tnfaip8l1,0,0,0,0,1,0,0,0
Tnfrsf14,0,0,0,0,1,0,1,0
Tnfrsf1b,0,0,0,0,1,0,1,0
Tns3,0,0,0,0,1,0,1,0
Tor1a,0,0,0,0,1,0,0,0
Tpk1,0,0,0,0,1,0,0,0
Tpmt,0,0,0,0,1,0,0,0
Tprkb,0,0,0,0,1,0,0,0
Tram1,0,0,0,0,1,0,1,0
Tram2,0,0,0,0,1,0,1,0
Trf,0,0,0,0,1,0,1,0
Trgv2,0,0,0,0,1,0,0,0
Trhde,0,0,0,0,1,0,1,0
Trim14,0,0,0,0,1,0,1,0
Trip4,0,0,0,0,1,0,0,0
Trp53inp1,0,0,0,0,1,0,0,0
Tsc22d3,0,0,0,0,1,0,1,0
Tsku,0,0,0,0,1,0,0,0
Tspan31,0,0,0,0,1,0,0,0
Tspan33,0,0,0,0,1,0,0,0
Tspan4,0,0,0,0,1,0,1,0
Tst,0,0,0,0,1,0,1,0
Tstd1,0,0,0,0,1,0,0,0
Ttc36,0,0,0,0,1,0,0,0
Ttc39c,0,0,0,0,1,0,0,0
Ttc6,0,0,0,0,1,0,0,0
Ttc7,0,0,0,0,1,0,0,0
Ttpa,0,0,0,0,1,0,0,0
Ttr,0,0,0,0,1,0,0,0
Ttyh2,0,0,0,0,1,0,0,0
Tuba1c,0,0,0,0,1,0,0,0
Tuft1,0,0,0,0,1,0,0,0
Txndc5,0,0,0,0,1,0,1,0
Tymp,0,0,0,0,1,0,0,0
Ube2l6,0,0,0,0,1,0,1,0
Ugdh,0,0,0,0,1,0,0,0
Ugt1a2,0,0,0,0,1,0,0,0
Ugt1a6a,0,0,0,0,1,0,1,0
Ugt1a6b,0,0,0,0,1,0,1,0
Ugt2b1,0,0,0,0,1,0,0,0
Ugt2b34,0,0,0,0,1,0,0,0
Ugt3a1,0,0,0,0,1,0,0,0
Uox,0,0,0,0,1,0,0,0
Upb1,0,0,0,0,1,0,0,0
Upp2,0,0,0,0,1,0,1,0
Urad,0,0,0,0,1,0,0,0
Urah,0,0,0,0,1,0,0,0
Uroc1,0,0,0,0,1,0,0,0
Uvrag,0,0,0,0,1,0,0,0
Vamp7,0,0,0,0,1,0,0,0
Vamp8,0,0,0,0,1,0,0,0
Vimp,0,0,0,0,1,0,0,0
Vipr1,0,0,0,0,1,0,0,0
Vkorc1,0,0,0,0,1,0,0,0
Vmn1r36,0,0,0,0,1,0,0,0
Vnn1,0,0,0,0,1,0,1,1
Vnn3,0,0,0,0,1,0,1,0
Vtn,0,0,0,0,1,0,1,0
Vwce,0,0,0,0,1,0,0,0
Wap,0,0,0,0,1,0,0,0
Wbp1l,0,0,0,0,1,0,0,0
Wfdc21,0,0,0,0,1,0,1,0
Wipf3,0,0,0,0,1,0,0,0
Wnt5b,0,0,0,0,1,0,0,0
Wwc1,0,0,0,0,1,0,0,0
Xbp1,0,0,0,0,1,0,1,0
Xylb,0,0,0,0,1,0,0,0
Yod1,0,0,0,0,1,0,0,0
Zap70,0,0,0,0,1,0,0,0
Zbed5,0,0,0,0,1,0,0,0
Zbtb42,0,0,0,0,1,0,1,0
Zbtb48,0,0,0,0,1,0,0,0
Zdhhc9,0,0,0,0,1,0,0,0
Zfand4,0,0,0,0,1,0,0,0
Zfp276,0,0,0,0,1,0,0,0
Zfp707,0,0,0,0,1,0,0,0
Zfp708,0,0,0,0,1,0,0,0
Zfp750,0,0,0,0,1,0,0,0
Zfp809,0,0,0,0,1,0,0,0
Zfp825,0,0,0,0,1,0,0,0
Zfp959,0,0,0,0,1,0,0,0
Zfpm1,0,0,0,0,1,0,0,0
Zfyve1,0,0,0,0,1,0,0,0
Zkscan1,0,0,0,0,1,0,0,0
Zkscan7,0,0,0,0,1,0,0,0
Zpr1,0,0,0,0,1,0,0,0
Zscan4a,0,0,0,0,1,0,0,0
Gsn,0,0,0,0,0,1,1,0
Arsi,0,0,0,0,0,1,0,0
Rps6kl1,0,0,0,0,0,1,0,0
Cd300c,0,0,0,0,0,1,0,0
Polq,0,0,0,0,0,1,0,0
Sapcd2,0,0,0,0,0,1,0,0
Efcab9,0,0,0,0,0,1,0,0
Nrg1,0,0,0,0,0,1,0,0
Podn,0,0,0,0,0,1,1,0
Cys1,0,0,0,0,0,1,0,0
Cemip,0,0,0,0,0,1,0,0
Cacng7,0,0,0,0,0,1,1,0
Fbln1,0,0,0,0,0,1,0,1
Cdc42ep1,0,0,0,0,0,1,1,0
Tpbg,0,0,0,0,0,1,0,0
Adcy2,0,0,0,0,0,1,0,0
Atoh8,0,0,0,0,0,1,0,0
Ighv1-59,0,0,0,0,0,1,0,0
Zbtb9,0,0,0,0,0,1,0,0
Cd248,0,0,0,0,0,1,0,0
Dpt,0,0,0,0,0,1,1,0
Cdh3,0,0,0,0,0,1,1,0
Slc7a10,0,0,0,0,0,1,1,0
Pcdhgb1,0,0,0,0,0,1,0,0
Fndc9,0,0,0,0,0,1,0,0
Axl,0,0,0,0,0,1,0,0
Gbgt1,0,0,0,0,0,1,0,0
Gm2163,0,0,0,0,0,1,0,0
Fam46b,0,0,0,0,0,1,0,0
Mfap5,0,0,0,0,0,1,0,0
Celsr2,0,0,0,0,0,1,1,0
Sp6,0,0,0,0,0,1,0,0
Cdsn,0,0,0,0,0,1,1,0
Aldh1a3,0,0,0,0,0,1,0,0
Lama2,0,0,0,0,0,1,0,0
Uchl1,0,0,0,0,0,1,0,0
Tnxb,0,0,0,0,0,1,0,0
Gm5711,0,0,0,0,0,1,0,0
Thbs3,0,0,0,0,0,1,0,0
Gfpt2,0,0,0,0,0,1,0,0
Igkv14-111,0,0,0,0,0,1,0,0
Tmem35,0,0,0,0,0,1,0,0
Galnt9,0,0,0,0,0,1,0,0
Sema3d,0,0,0,0,0,1,0,0
Cadm3,0,0,0,0,0,1,0,0
Ston2,0,0,0,0,0,1,0,0
Il21,0,0,0,0,0,1,0,0
Igkv14-126,0,0,0,0,0,1,0,0
Ahnak2,0,0,0,0,0,1,1,0
Ndrg4,0,0,0,0,0,1,0,0
Lvrn,0,0,0,0,0,1,0,0
Wnt10b,0,0,0,0,0,1,0,0
Spaca9,0,0,0,0,0,1,0,0
Slc6a2,0,0,0,0,0,1,1,0
Lyz1,0,0,0,0,0,1,0,0
Chl1,0,0,0,0,0,1,1,0
Aff2,0,0,0,0,0,1,0,0
Gm15519,0,0,0,0,0,1,1,0
Tmem43,0,0,0,0,0,1,1,0
Tmem221,0,0,0,0,0,1,0,0
Nptxr,0,0,0,0,0,1,1,0
Gng4,0,0,0,0,0,1,0,0
Fndc1,0,0,0,0,0,1,0,0
Gcom1,0,0,0,0,0,1,0,0
Gpr1,0,0,0,0,0,1,0,0
Gm10735,0,0,0,0,0,1,0,0
Trbv13-2,0,0,0,0,0,1,0,0
Lgi2,0,0,0,0,0,1,0,0
Scn11a,0,0,0,0,0,1,0,0
Igsf1,0,0,0,0,0,1,0,0
Fam131b,0,0,0,0,0,1,0,0
Bmp3,0,0,0,0,0,1,1,0
Gpr15,0,0,0,0,0,1,0,0
Ntrk2,0,0,0,0,0,1,1,0
Trbv12-1,0,0,0,0,0,1,0,0
Morn4,0,0,0,0,0,1,0,0
Tnfrsf11b,0,0,0,0,0,1,0,0
Igkv4-53,0,0,0,0,0,1,0,0
Endou,0,0,0,0,0,1,1,0
Sbsn,0,0,0,0,0,1,1,0
Gm6397,0,0,0,0,0,1,0,0
Tcrg-V4,0,0,0,0,0,1,0,0
B3gnt2,0,0,0,0,0,1,0,0
Mfsd7c,0,0,0,0,0,1,1,0
Gm42674,0,0,0,0,0,1,0,0
Slit3,0,0,0,0,0,1,1,0
Gm7609,0,0,0,0,0,1,0,0
Gzmb,0,0,0,0,0,1,0,0
Ptgfr,0,0,0,0,0,1,1,0
Svep1,0,0,0,0,0,1,1,0
Hcn4,0,0,0,0,0,1,0,0
Serpina3i,0,0,0,0,0,1,1,0
Emilin2,0,0,0,0,0,1,0,0
Comp,0,0,0,0,0,1,1,0
Plat,0,0,0,0,0,1,0,0
Inhbb,0,0,0,0,0,1,1,0
Dtna,0,0,0,0,0,1,1,0
Prokr1,0,0,0,0,0,1,0,0
Krt80,0,0,0,0,0,1,0,0
Loxl4,0,0,0,0,0,1,0,0
AC133103.1,0,0,0,0,0,1,0,0
Pcdh20,0,0,0,0,0,1,0,0
Adgrd1,0,0,0,0,0,1,0,0
Gm16432,0,0,0,0,0,1,1,0
Nlrp1c-ps,0,0,0,0,0,1,0,0
Nipal2,0,0,0,0,0,1,0,0
Ace,0,0,0,0,0,1,0,0
Gm13477,0,0,0,0,0,1,0,0
AW551984,0,0,0,0,0,1,0,0
Cntfr,0,0,0,0,0,1,0,0
Gm5578,0,0,0,0,0,1,0,0
D430019H16Rik,0,0,0,0,0,1,1,0
Bambi-ps1,0,0,0,0,0,1,0,0
Igkv4-72,0,0,0,0,0,1,0,0
Igkv5-39,0,0,0,0,0,1,0,0
Pi16,0,0,0,0,0,1,0,0
Islr2,0,0,0,0,0,1,0,0
Duox1,0,0,0,0,0,1,0,0
Chrna5,0,0,0,0,0,1,1,0
Kcne1l,0,0,0,0,0,1,0,0
Ano3,0,0,0,0,0,1,0,0
Jchain,0,0,0,0,0,1,0,0
Skint3,0,0,0,0,0,1,0,0
Tmem28,0,0,0,0,0,1,0,0
Ak8,0,0,0,0,0,1,0,0
Mfap4,0,0,0,0,0,1,0,0
Gap43,0,0,0,0,0,1,0,0
Ptgs2,0,0,0,0,0,1,0,0
Cd109,0,0,0,0,0,1,0,0
Nov,0,0,0,0,0,1,0,0
Dmbt1,0,0,0,0,0,1,0,0
Omd,0,0,0,0,0,1,0,0
Folh1,0,0,0,0,0,1,1,1
Rgs13,0,0,0,0,0,1,0,0
Sema3e,0,0,0,0,0,1,0,0
Dact2,0,0,0,0,0,1,0,0
Dmkn,0,0,0,0,0,1,0,0
6430531B16Rik,0,0,0,0,0,1,0,0
Kcnn3,0,0,0,0,0,1,0,0
Stmn4,0,0,0,0,0,1,0,0
Gm2619,0,0,0,0,0,1,0,0
Rgsl1,0,0,0,0,0,1,0,0
Adamts16,0,0,0,0,0,1,0,1
Gm17040,0,0,0,0,0,1,0,0
Gbx2,0,0,0,0,0,1,0,0
Aicda,0,0,0,0,0,1,0,0
Vsx2,0,0,0,0,0,1,0,0
Vat1l,0,0,0,0,0,1,0,0
Npr3,0,0,0,0,0,1,1,0
Gm28230,0,0,0,0,0,1,0,0
Adora2b,0,0,0,0,0,1,0,0
C7,0,0,0,0,0,1,0,1
Klf14,0,0,0,0,0,1,1,0
Gm10343,0,0,0,0,0,1,0,0
Pagr1a,0,0,0,0,0,1,0,0
Nuggc,0,0,0,0,0,1,0,0
Gm9770,0,0,0,0,0,1,1,0
Gm8797,0,0,0,0,0,1,1,0
Neurl1b,0,0,0,0,0,1,0,0
Gm6430,0,0,0,0,0,1,0,0
Gm8935,0,0,0,0,0,1,0,0
Crtac1,0,0,0,0,0,1,0,0
Gm12184,0,0,0,0,0,1,0,0
Prr32,0,0,0,0,0,1,1,0
Alms1-ps1,0,0,0,0,0,1,0,0
Trav9n-4,0,0,0,0,0,1,0,0
Gm10221,0,0,0,0,0,1,0,0
Gm10175,0,0,0,0,0,1,0,0
Gm13577,0,0,0,0,0,0,1,0
Fam150b,0,0,0,0,0,0,1,0
Gm29013,0,0,0,0,0,0,1,0
Hspd1-ps4,0,0,0,0,0,0,1,0
Pet117,0,0,0,0,0,0,1,0
Rprml,0,0,0,0,0,0,1,0
RP23-74O12.8,0,0,0,0,0,0,1,0
Pak3,0,0,0,0,0,0,1,0
Psg25,0,0,0,0,0,0,1,0
St6galnac5,0,0,0,0,0,0,1,1
Gm10282,0,0,0,0,0,0,1,0
Ptx3,0,0,0,0,0,0,1,0
Gm6649,0,0,0,0,0,0,1,0
Gm18666,0,0,0,0,0,0,1,0
Trp63,0,0,0,0,0,0,1,0
Smim10l2a,0,0,0,0,0,0,1,0
Nap1l3,0,0,0,0,0,0,1,0
Gm12693,0,0,0,0,0,0,1,0
Mycl,0,0,0,0,0,0,1,0
Plcl1,0,0,0,0,0,0,1,0
Htra4,0,0,0,0,0,0,1,0
Calml3,0,0,0,0,0,0,1,0
Gm15536,0,0,0,0,0,0,1,0
Lrrtm1,0,0,0,0,0,0,1,0
Sema5a,0,0,0,0,0,0,1,0
Gm12896,0,0,0,0,0,0,1,0
RP23-402O17.1,0,0,0,0,0,0,1,0
Gm12895,0,0,0,0,0,0,1,0
Cmklr1,0,0,0,0,0,0,1,0
Prkcdbp,0,0,0,0,0,0,1,0
Glra1,0,0,0,0,0,0,1,0
Gm38158,0,0,0,0,0,0,1,0
Map3k7cl,0,0,0,0,0,0,1,0
Gm10709,0,0,0,0,0,0,1,0
Chst1,0,0,0,0,0,0,1,0
Col6a5,0,0,0,0,0,0,1,0
Gm20430,0,0,0,0,0,0,1,0
Dusp9,0,0,0,0,0,0,1,0
Trim72,0,0,0,0,0,0,1,0
Rtn4rl2,0,0,0,0,0,0,1,0
Ahnak,0,0,0,0,0,0,1,0
Stc2,0,0,0,0,0,0,1,0
Olfr1033,0,0,0,0,0,0,1,0
Card14,0,0,0,0,0,0,1,0
C1qtnf7,0,0,0,0,0,0,1,1
Steap4,0,0,0,0,0,0,1,0
Lrrc4c,0,0,0,0,0,0,1,0
Kcne4,0,0,0,0,0,0,1,0
Gpr27,0,0,0,0,0,0,1,0
Hoxd9,0,0,0,0,0,0,1,0
Ldoc1l,0,0,0,0,0,0,1,0
Nmnat2,0,0,0,0,0,0,1,0
Fgf2,0,0,0,0,0,0,1,0
Il34,0,0,0,0,0,0,1,0
Ifit3b,0,0,0,0,0,0,1,0
Lfng,0,0,0,0,0,0,1,0
Ifi27l2a,0,0,0,0,0,0,1,0
Sh2d4b,0,0,0,0,0,0,1,0
Opn3,0,0,0,0,0,0,1,0
Vsir,0,0,0,0,0,0,1,0
Cfd,0,0,0,0,0,0,1,0
Src,0,0,0,0,0,0,1,0
E130218I03Rik,0,0,0,0,0,0,1,0
Hoxd8,0,0,0,0,0,0,1,0
Tuba1a,0,0,0,0,0,0,1,1
Creb3l1,0,0,0,0,0,0,1,0
Plppr3,0,0,0,0,0,0,1,0
Smarca5-ps,0,0,0,0,0,0,1,0
Mc2r,0,0,0,0,0,0,1,0
Ifit3,0,0,0,0,0,0,1,0
Palm,0,0,0,0,0,0,1,0
Cachd1,0,0,0,0,0,0,1,0
Mcam,0,0,0,0,0,0,1,0
Gjc1,0,0,0,0,0,0,1,0
Gm26566,0,0,0,0,0,0,1,0
Gm19426,0,0,0,0,0,0,1,0
Serpina3j,0,0,0,0,0,0,1,0
Rhbdl1,0,0,0,0,0,0,1,0
Gm43802,0,0,0,0,0,0,1,0
C1s1,0,0,0,0,0,0,1,0
Cysltr2,0,0,0,0,0,0,1,0
