Transcript_Cluster_ID,Gene_Symbol,iB_UP,iB_DW,iW_UP,iW_DW,eW_UP,eW_DW,iBAT_FC,iWAT_FC,eWAT_FC
17375654,A530010F05Rik,0,0,0,0,0,0,-1.03,1.05,-1.07
17358165,Trpm3,0,0,0,0,0,0,1.13,1.05,1.13
17481334,Usp17la,0,0,0,0,0,0,1.34,1.05,1.23
17341547,Cldn9,0,0,0,0,0,0,1.17,1.05,1.03
17322729,,0,0,0,0,0,0,1.01,1.05,-1.16
17264090,Gm12284,0,0,0,0,0,0,1.14,1.05,1.31
17517831,Cyp11a1,0,0,0,0,0,0,-1.21,1.05,1.14
17352146,Pqlc1,0,0,0,0,0,0,-1.26,1.05,-1.06
17266607,,0,0,0,0,0,0,1.22,1.05,-1.07
17318483,Bop1,0,0,0,0,0,0,1.06,1.05,1.28
17334158,Prss21,0,0,0,0,0,0,1.06,1.05,1.03
17485152,Brsk2; Mir3104,0,0,0,0,0,0,-1.05,1.05,1.07
17336062,,0,0,0,0,0,0,1.16,1.05,1.23
17460133,Nagk,0,0,0,0,0,0,-1.14,1.05,1.02
17449445,Gm11115,0,0,0,0,0,0,-1.2,1.05,1.92
17425401,Klf4,0,0,0,0,0,0,1.57,1.05,1.57
17443148,Cldn3,0,0,0,0,0,0,1.07,1.05,1.2
17371218,Gm13595,0,0,0,0,0,0,-1.18,1.05,1.1
17407354,S100a1,0,0,0,0,0,0,-1.28,1.05,1.05
17373585,Alx4,0,0,0,0,0,0,1,1.05,1.14
17308916,Wbp4,0,0,0,0,0,0,-1.1,1.05,1.22
17342559,Rab11fip3,0,0,0,0,0,0,-1.01,1.05,1.07
17326704,Mir125b-2,0,0,0,0,0,0,-1.05,1.05,-1.06
17507038,1700008F21Rik,0,0,0,0,0,0,1.11,1.05,1.02
17305211,Tspan14,0,0,0,0,0,0,-1.38,1.05,1.05
17400799,Sec22b,0,0,0,0,0,0,1.2,1.05,1.11
17514615,1700128F08Rik,0,0,0,0,0,0,-1.14,1.05,-1.48
17502369,Olfr372; Olfr373,0,0,0,0,0,0,1.16,1.05,1.31
17278848,Mir539,0,0,0,0,0,0,-1.3,1.05,1.18
17474558,Ercc1,0,0,0,0,0,0,1.3,1.05,-1
17476001,Lgals7,0,0,0,0,0,0,1.14,1.05,1.06
17331598,D16Ertd472e,0,0,0,0,0,0,-1.04,1.05,1.16
17342141,Telo2,0,0,0,0,0,0,-1.1,1.05,1.18
17340043,4933433H22Rik,1,0,0,0,0,0,2.54,1.05,1.06
17468432,Cml5; Cml3; Gm11128,0,0,0,0,0,0,-1.05,1.05,-1.18
17547990,Gm15946,0,0,0,0,0,0,-1.04,1.05,1.07
17495830,Gm9234,0,0,0,0,0,0,1.19,1.05,1.18
17276884,4933426M11Rik,0,0,0,0,0,0,1.09,1.05,-1.07
17353839,Hdac3,0,0,0,0,0,0,-1.31,1.05,1.2
17440132,,0,0,0,0,0,0,-1.5,1.05,1.18
17506126,Adad2,0,0,0,0,0,0,1.09,1.05,-1.06
17467375,,0,0,0,0,0,0,1.14,1.05,1.01
17315538,Hoxc4,0,0,0,0,0,0,1.57,1.05,1.07
17305953,Olfr734,0,0,0,0,0,0,1.03,1.05,-1.17
17252065,Gltpd2,0,0,0,0,0,0,-1.07,1.05,1.18
17398399,4930579G24Rik,0,0,0,0,0,0,1.15,1.05,-1.03
17548317,Alpl,1,0,0,0,0,0,2.37,1.05,-1.1
17442966,Nupr1l,0,0,0,0,0,0,-1.51,1.05,1.37
17395041,Bmp7,0,0,0,0,0,0,-1.05,1.05,-1.24
17278700,Mir3070b; mmu-mir-3070b,0,0,0,0,0,0,1.18,1.05,-1.13
17344238,Gpank1; Gm20522,0,0,0,0,0,0,1.04,1.05,1.04
17267804,LOC100047753; Nme1; Nme2,0,0,0,0,0,0,1.39,1.05,1.2
17284108,Gm266,0,0,0,0,0,0,1.48,1.05,1.2
17543087,Il1rapl1,0,0,0,0,0,0,1.2,1.05,1.02
17451400,1700069L16Rik,0,0,0,0,0,0,1.03,1.05,1.08
17503060,Palm3,0,0,0,0,0,0,-1.01,1.05,1.05
17445246,1700028E10Rik,0,0,0,0,0,0,-1.37,1.05,-1.05
17230469,H3f3a; LOC101056659; Gm12657; Gm6749; H3f3c; Gm10257; H3f3b,0,0,0,0,0,0,1.04,1.05,1.06
17331701,Cyyr1,0,0,0,0,0,0,1.19,1.05,-1.3
17247533,Rab1,0,0,0,0,0,0,1.17,1.05,1.05
17340702,D030054H15Rik; E430024P14Rik,0,0,0,0,0,0,-1.02,1.05,1.23
17307650,Mtmr9,0,0,0,0,0,0,1.16,1.05,1.13
17314712,Troap,0,0,0,0,0,0,1.08,1.05,-1.01
17220204,Pycr2,0,0,0,0,0,0,-1.02,1.05,1.12
17499808,Defb1,0,0,0,0,0,0,-1.05,1.05,-1.12
17339434,Lpin2,0,0,0,0,0,0,1.55,1.05,-1.03
17392730,Abhd12,0,0,0,0,0,0,1.09,1.05,1.12
17265625,Med31,0,0,0,0,0,0,-1.36,1.05,1.36
17265631,Slc13a5,0,0,0,0,0,0,1.02,1.05,1.13
17273231,Mafg,0,0,0,0,0,0,-1.11,1.05,1.23
17480407,Clns1a,0,0,0,0,0,0,1.07,1.05,1.06
17430835,Phactr4,0,0,0,0,0,0,1.61,1.05,1.04
17331888,Krtap22-2,0,0,0,0,0,1,1.1,1.05,-2.69
17220188,Sde2,0,0,0,0,0,0,-1.18,1.05,1.1
17548270,Tiparp,0,0,0,0,0,0,1.04,1.05,1.01
17313322,L3mbtl2,0,0,0,0,0,0,1.01,1.05,1.22
17269516,Klhl11,0,0,0,0,0,0,-1.1,1.05,-1.01
17231602,,0,0,0,0,0,0,-1.09,1.05,-1.15
17287879,Kif27,0,0,0,0,0,0,1.07,1.05,-1.01
17243252,Tjp3,0,0,0,0,0,0,-1.04,1.05,1.28
17548769,Gm5161,0,0,0,0,0,0,-1.03,1.05,1.04
17548938,4930529C04Rik; 3110040M04Rik,0,0,0,0,0,0,-1.13,1.05,-1.77
17270322,Eftud2,0,0,0,0,0,0,1.15,1.05,1.09
17235663,Pip5k1c,0,0,0,0,0,0,1.74,1.05,1.1
17511453,N4bp1,0,0,0,0,0,0,1.14,1.05,-1.06
17410410,Sgms2,0,0,0,0,0,0,1.05,1.05,1.89
17325560,Gsk3b,0,0,0,0,0,0,-1.23,1.05,-1.02
17479183,Fam174b,0,0,0,0,0,0,-1.09,1.05,-1.06
17449931,Naa11,0,0,0,0,0,0,1.26,1.05,1.02
17424980,Tstd2,0,0,0,0,0,0,-1.02,1.05,1.18
17462244,Cacna2d4,0,0,0,0,0,0,-1.06,1.05,1.09
17510481,Gm16091,0,0,0,0,0,0,-1.14,1.05,-1.01
17263642,Top3a,0,0,0,0,0,0,-1.07,1.05,1.1
17380017,1700101G07Rik,0,0,0,0,0,0,-1.13,1.05,1.02
17418154,Oxct2b,0,0,0,0,0,0,1.42,1.05,1.46
17311492,Med30,0,0,0,0,0,0,-1.22,1.05,1.18
17317715,,0,0,0,0,0,0,1.23,1.05,-1.06
17549132,,0,0,0,0,0,0,-1.12,1.05,1.01
17535152,4933402E13Rik,0,0,0,0,0,0,-1.03,1.05,-1.19
17405581,,0,0,0,0,0,0,1.15,1.05,-1.05
17529592,4930579C12Rik; Gm2396,0,0,0,0,0,0,-1.15,1.05,1.12
17344120,Snord52; 1110038B12Rik,0,0,0,0,0,0,-1.03,1.05,1.08
17388389,Cry2,0,0,0,0,0,0,-1.39,1.05,1.07
17446269,Smarcd3,0,0,0,0,0,0,1.2,1.05,-1.07
17346155,Sema6b,0,0,0,0,0,0,1.57,1.05,-1
17484892,Gm4535,0,0,0,0,0,0,-1.29,1.05,-1.13
17427623,Mir101a; E130102H24Rik,0,0,0,0,0,0,-1.1,1.05,-1.01
17247241,Abca13,0,0,0,0,0,0,1.15,1.05,-1.16
17234720,Tspear,0,0,0,0,0,0,1.06,1.05,1.12
17419857,Stpg1,0,0,0,0,0,0,-1.38,1.05,1.13
17418094,9530002B09Rik,0,0,0,0,0,0,1.11,1.05,-1.09
17420815,,0,0,0,0,0,0,1.17,1.05,-1.43
17360045,Trim8,0,0,0,0,0,0,1.08,1.05,1
17335383,Mapk13,0,0,0,0,0,0,-1.13,1.05,1.24
17509052,Klkb1; Cyp4v3,0,0,0,0,0,0,-1.07,1.05,-1.05
17500095,,0,0,0,0,0,0,1.06,1.05,1.03
17415847,Gm12701,0,0,0,0,0,0,-1.7,1.05,-1.16
17474663,Zfp296,0,0,0,0,0,0,-1.05,1.05,-1.28
17548900,Gm6462,0,0,0,0,0,0,1.14,1.05,-1.24
17439563,Enoph1,0,0,0,0,0,0,-1.12,1.05,1.03
17432387,Tmem51,0,0,0,0,0,0,-1.04,1.05,1.22
17549126,,0,0,0,0,0,0,-1.05,1.05,1.16
17483793,Ppapdc1a,0,0,0,0,0,0,1.03,1.05,-1.05
17418767,Csmd2,0,0,0,0,0,0,-1.09,1.05,1.01
17514553,Mmp8,0,0,0,0,0,0,-1.22,1.05,-1.23
17347281,Strn,0,0,0,0,0,0,1.13,1.05,-1
17312072,Gm19782,0,0,0,0,0,0,-1.07,1.05,-1.36
17431036,Nudc,0,0,0,0,0,0,1.1,1.05,1.12
17469531,,0,0,0,0,0,0,-1.03,1.05,-1.03
17455307,Cdx2,0,0,0,0,0,0,-1.05,1.05,-1.06
17548125,A130015J22Rik,0,0,0,0,0,0,1.14,1.05,-1.03
17377210,4930529M08Rik,0,0,0,0,0,0,1,1.05,-1.18
17218044,Fam5c,0,0,0,0,0,0,1.11,1.05,-1
17313801,Ribc2,0,0,0,0,0,0,1.28,1.05,1.08
17283915,Degs2,0,0,0,0,0,0,1.06,1.05,1.1
17540451,Mir221,0,0,0,0,0,0,-1.14,1.05,1.18
17353538,,0,0,0,0,0,0,1.03,1.05,-1.27
17264424,Ndel1,0,0,0,0,0,0,1.24,1.05,1.05
17237715,Gns,0,0,0,0,0,0,1.77,1.05,1.05
17386697,Gm13660,0,0,0,0,0,0,1.13,1.05,1.12
17258457,LOC639905; Sap30bp,0,0,0,0,0,0,-1.32,1.05,1.03
17340787,Map3k4,0,0,0,0,0,0,-1.07,1.05,1.08
17415768,Gm12689,0,0,0,0,0,0,-1.18,1.05,1.14
17301010,Mtmr6,0,0,0,0,0,0,-1.05,1.05,1.13
17370439,Lhx2,0,0,0,0,0,0,-1.1,1.05,1.2
17238675,Olfr791,0,0,0,0,0,0,-1.25,1.05,-1.23
17341164,Tcte3; Gm3417; Gm3448,0,0,0,0,0,0,-1.27,1.05,-1.11
17409243,Atxn7l2,0,0,0,0,0,0,-1.05,1.05,1.09
17407764,Prune,0,0,0,0,0,0,1.17,1.05,1.09
17548014,Gm10493,0,0,0,0,0,0,-1.09,1.05,-1
17474181,Prkd2,0,0,0,0,0,0,1.26,1.05,1.28
17234373,Ggt1,0,0,0,0,0,0,1.27,1.05,-1.33
17547793,Fam107a,0,0,0,0,0,0,1.12,1.05,-1.06
17491710,,0,0,0,0,0,0,-1,1.05,1.05
17367338,Armc3,0,0,0,0,0,0,1.03,1.05,1.12
17316820,Gm10373,0,0,0,0,0,0,-1.12,1.05,-1.26
17247882,Gm12069,0,0,0,0,0,0,-1.15,1.05,-1.26
17463797,Gm14330,0,0,0,0,0,0,1.05,1.05,-1.07
17461023,Nr2c2,0,0,0,0,0,0,-1.03,1.05,-1.01
17527694,Loxl1,1,0,0,0,0,0,3.65,1.05,1.15
17510422,B3gnt3,0,0,0,0,0,0,1.57,1.05,1.06
17372420,Gm13752,0,0,0,0,0,0,1.11,1.05,-1.03
17233014,Bend3,0,0,0,0,0,0,1,1.05,1.02
17459983,1700003E16Rik,0,0,0,0,0,0,1.05,1.05,1.12
17388452,,0,0,0,0,0,0,1.08,1.05,-1.16
17244393,,0,0,0,0,0,0,-1.07,1.05,-1.25
17308153,Synb,0,0,0,0,0,0,-1.01,1.05,-1.27
17549594,LOC100046101; Egfbp2,0,0,0,0,0,0,1.18,1.05,1.78
17310430,Zfr; Mir1898,0,0,0,0,0,0,1.06,1.05,-1.07
17520420,,0,0,0,0,0,0,-1.03,1.05,1.1
17311343,Eny2,0,0,0,0,0,0,-1.13,1.05,1.18
17398993,LOC101056338; LOC100862636; Gm3764,0,0,0,0,0,0,1.32,1.05,-1.21
17263609,Flii; LOC101056523,0,0,0,0,0,0,-1.08,1.05,1.05
17498370,Nadsyn1,0,0,0,0,0,0,1.01,1.05,1.11
17549062,,0,0,0,0,0,0,-1.01,1.05,1.25
17523190,Snora62,0,0,0,0,0,0,-1.16,1.05,1.19
17295059,Pde8b,0,0,0,0,0,0,-1.05,1.05,1.02
17263033,Fam114a2,0,0,0,0,0,0,-1.03,1.05,1.08
17542967,Gm16462,0,0,0,0,0,0,1.13,1.05,1.01
17383350,Gm13372,0,0,0,0,0,0,-1.1,1.05,-1.09
17424813,Olfr29-ps1,0,0,0,0,0,0,-1.24,1.05,-1.04
17344794,Znrd1,0,0,0,0,0,0,1.07,1.05,1.11
17222072,Ccdc115,0,0,0,0,0,0,1.09,1.05,1.15
17518092,B930082K07Rik,0,0,0,0,0,0,1.14,1.05,-1.19
17226420,Actr3; Gm8822,0,0,0,0,0,0,1.14,1.05,1.01
17548082,Slc12a2,0,0,0,0,0,0,1.01,1.05,-1.01
17481157,Olfr570,0,0,0,0,0,0,-1.01,1.05,-1.04
17414866,,0,0,0,0,0,0,1.14,1.05,-1.12
17230546,Ccdc121,0,0,0,0,0,0,1.12,1.05,-1.03
17369717,Prrc2b,0,0,0,0,0,0,-1.21,1.05,-1.01
17369719,,0,0,0,0,0,0,-1.21,1.05,-1.01
17336318,Ring1,0,0,0,0,0,0,-1.28,1.05,-1.04
17368260,Gpsm1,0,0,0,0,0,0,-1.04,1.05,1.1
17276906,Smoc1,0,0,0,0,0,0,-1.22,1.05,-1.15
17357020,Rcor2,0,0,0,0,0,0,1.02,1.05,-1.06
17508445,Hgsnat,0,0,0,0,0,0,1.03,1.05,1.16
17380134,Rtfdc1,0,0,0,0,0,0,-1.24,1.05,1.23
17343119,Btbd9,0,0,0,0,0,0,1.21,1.05,1.13
17265789,Olfr391-ps,0,0,0,0,0,0,-1.41,1.05,-1.16
17435636,9530036O11Rik,0,0,0,0,0,0,-1.26,1.05,1.02
17337208,Sfta2,0,0,0,0,0,0,1.07,1.05,-1.13
17513238,,0,0,0,0,0,0,-1.01,1.05,-1.02
17436832,Hmx1,0,0,0,0,0,0,1.21,1.05,1.25
17312293,Tigd5,0,0,0,0,0,0,-1.6,1.05,1.12
17305962,Olfr747,0,0,0,0,0,0,-1.25,1.05,1.09
17496532,Pagr1a; Gm20418; Prrt2,0,0,0,0,0,0,1.53,1.05,-1.01
17318407,Parp10; Plec,0,0,0,0,0,0,-1.55,1.05,1.07
17528833,Gnb5,0,0,0,0,0,0,-1.16,1.05,-1.2
17314626,9330020H09Rik,0,0,0,0,0,0,1.06,1.05,1.23
17405348,,0,0,0,0,0,0,-1.15,1.05,-1.17
17295450,1700024P04Rik,0,0,0,0,0,0,-1.15,1.05,1.06
17278188,Otub2,0,0,0,0,0,0,1.22,1.05,1.03
17356173,Ptprcap,0,0,0,0,0,0,1.08,1.05,1.1
17392805,LOC100125594; Gm14152,0,0,0,0,0,0,1.26,1.05,-1.41
17295304,Gm17352,0,0,0,0,0,0,-1.1,1.05,1.18
17505239,Nip7,0,0,0,0,0,0,1.15,1.05,1.11
17533170,Gm6592,0,0,0,0,0,0,-1.18,1.05,1.13
17550212,,0,0,0,0,0,0,-1.15,1.05,1.14
17451526,Kctd10,0,0,0,0,0,0,1.1,1.05,1.03
17243014,Abhd17a,0,0,0,0,0,0,1.17,1.05,1.15
17283477,AK010878; Gm20604; Moap1,0,0,0,0,0,0,-1.03,1.05,1.02
17463451,,0,0,0,0,0,0,1.29,1.05,-1.07
17247458,Wdr92,0,0,0,0,0,0,-1.18,1.05,1.13
17309380,4930505G20Rik,0,0,0,0,0,0,1.05,1.05,-1.12
17352909,4930545E07Rik,0,0,0,0,0,0,1.1,1.05,-1.05
17239659,Gm20149,0,0,0,0,0,0,-1.06,1.05,-1.06
17422990,,0,0,0,0,0,0,1.12,1.05,1.29
17442428,Hip1r,0,0,0,0,0,0,1.47,1.05,1.28
17345085,Ankrd66,0,0,0,0,0,0,1.03,1.05,1.16
17377887,Tm9sf4,0,0,0,0,0,0,-1.03,1.05,1.04
17227636,Cfhr1,0,0,0,0,0,0,-1.1,1.05,-1.38
17292190,Nup153,0,0,0,0,0,0,1.07,1.05,1.07
17368359,5730588L14Rik,0,0,0,0,0,0,1.21,1.05,-1.12
17486067,Vmn1r65,0,0,0,0,0,0,1,1.05,-1.14
17269158,Krtap2-4; Gm11937; Gm11938,0,0,0,0,0,0,1.09,1.05,1.01
17485449,Oraov1,0,0,0,0,0,0,1.17,1.05,1.24
17272107,Unc13d,0,0,0,0,0,0,1.17,1.05,1.1
17485975,Zfp579,0,0,0,0,0,0,-1.08,1.05,-1.1
17436536,Gm1673,0,0,0,0,0,0,-1.13,1.05,1.32
17493275,Ccdc83,0,0,0,0,0,0,1.35,1.05,-1.16
17234508,2610028H24Rik,0,0,0,0,0,0,-1.06,1.05,-1.1
17453492,Cldn13,0,0,0,0,0,0,1.04,1.05,1.08
17542718,Gm14685; Gm5640; DXBay18; Gm5639; Gm5936,0,0,0,0,0,0,-1.07,1.05,-1.32
17388432,Gm13802,0,0,0,0,0,0,1.09,1.05,1.04
17529196,Gm17477,0,0,0,0,0,0,-1.01,1.05,-1.08
17317044,Mir28c,0,0,0,0,0,0,1.1,1.05,-1.02
17270888,Ern1,0,0,0,0,0,0,1.07,1.05,1.2
17415172,,0,0,0,0,0,0,1.01,1.05,-1.18
17327465,Ets2,0,0,0,0,0,0,-1.07,1.05,-1.24
17394920,A630075F10Rik,0,0,0,0,0,0,1.17,1.05,1.02
17272814,LOC101055642; Gm11748,0,0,0,0,0,0,1.04,1.05,1.19
17477040,Gm2329,0,0,0,0,0,0,-1.15,1.05,-1.08
17223332,Kctd18,0,0,0,0,0,0,1.06,1.05,1.08
17302096,1700108F19Rik,0,0,0,0,0,0,1.19,1.05,-1.05
17482932,Kdm8,0,0,0,0,0,0,1.33,1.05,1.21
17473832,Trim28,0,0,0,0,0,0,-1.06,1.05,1.21
17518573,Mtfmt,0,0,0,0,0,0,-1.15,1.05,1.04
17229222,Tiprl,0,0,0,0,0,0,1.07,1.05,1.09
17248331,Fbxw11,0,0,0,0,0,0,1.16,1.05,1.08
17255691,Prr15l,0,0,0,0,0,0,-1.05,1.05,1.09
17448174,Arap2,0,0,0,0,0,0,1.19,1.05,-1.13
17241396,Vps26a,0,0,0,0,0,0,1.15,1.05,1.09
17462318,Kdm5a,0,0,0,0,0,0,-1.21,1.05,1.02
17284039,Cinp; LOC640972,0,0,0,0,0,0,-1.03,1.05,1.03
17379328,Kcnk15; Ywhab,0,0,0,0,0,0,-1.05,1.05,1.04
17351485,LOC101056547; Psmg2,0,0,0,0,0,0,1.03,1.05,1.16
17501540,Tktl2,0,0,0,0,0,0,-1.13,1.05,1.16
17458866,Ccdc129,0,0,0,0,0,0,-1.1,1.05,-1.19
17400914,Spag17,0,0,0,0,0,0,1.11,1.05,1.09
17526741,,0,0,0,0,0,0,-1.09,1.05,-1.04
17398139,Mlf1,0,0,0,0,0,0,-2.04,1.05,1.34
17321491,,0,0,0,0,0,0,-1.01,1.05,-1.06
17239363,Zc2hc1b,0,0,0,0,0,0,1.37,1.05,1.01
17399843,4930529C04Rik,0,0,0,0,0,0,-1.01,1.05,-1.16
17423741,BC024582,0,0,0,0,0,0,1.22,1.05,-1.12
17226125,,0,0,0,0,0,0,-1.14,1.05,-1.12
17349731,Tmco6,0,0,0,0,0,0,-1.07,1.05,1.05
17390580,Ell3; Serinc4,0,0,0,0,0,0,1.12,1.05,1.13
17255999,Erbb2,0,0,0,0,0,0,1.05,1.05,1.12
17327236,Clic6,0,0,0,0,0,0,-1.17,1.05,1.06
17548694,Gm15776,0,0,0,0,0,0,-1.22,1.05,1.02
17244601,Nts,0,0,0,0,0,0,-1.18,1.05,-1.04
17521292,4930524O07Rik,0,0,0,0,0,0,-1.15,1.05,1.09
17432596,Vps13d,0,0,0,0,0,0,1.03,1.05,-1.03
17316432,Mir599,0,0,0,0,0,0,-1.13,1.05,1.01
17374180,Olfr1283,0,0,0,0,0,0,-1.11,1.05,1.06
17217965,,0,0,0,0,0,0,1.08,1.05,-1.12
17490218,1700008O03Rik; B230219N05Rik,0,0,0,0,0,0,1.12,1.05,-1
17453205,Sbds,0,0,0,0,0,0,-1.13,1.05,1.11
17348079,Cul2,0,0,0,0,0,0,-1.01,1.05,1.12
17549476,Fam188a,0,0,0,0,0,0,1.04,1.05,-1.09
17549620,Fam188a,0,0,0,0,0,0,1.04,1.05,-1.09
17253512,2610507B11Rik,0,0,0,0,0,0,-1.11,1.05,1.04
17227828,Pla2g4a,0,0,0,0,0,0,-1.08,1.05,1.13
17328610,2610318N02Rik,0,0,0,0,0,0,-1,1.05,-1.41
17435528,Dpp6,0,0,0,0,0,0,-1.06,1.05,-1.03
17438227,Gm6116,0,0,0,0,0,0,-1.01,1.05,1.14
17540327,2010308F09Rik,0,0,0,0,0,0,-1.07,1.05,-1.35
17302470,,0,0,0,0,0,0,1.09,1.05,1.02
17364007,Gm7237,0,0,0,0,0,0,-1.07,1.05,-1.44
17211416,Khdc1a,0,0,0,0,0,0,1.63,1.05,-1.18
17454973,,0,0,0,0,0,0,1.14,1.05,1.25
17549440,Pou5f1,0,0,0,0,0,0,-1.05,1.05,-1.14
17549828,Pou5f1,0,0,0,0,0,0,-1.05,1.05,-1.14
17549876,Pou5f1,0,0,0,0,0,0,-1.05,1.05,-1.14
17549878,Pou5f1,0,0,0,0,0,0,-1.05,1.05,-1.14
17472111,Gm6728,0,0,0,0,0,0,1.09,1.05,-1.12
17514912,Olfr832,0,0,0,0,0,0,-1.03,1.05,-1.01
17344137,LOC101055816; Gm10501,0,0,0,0,0,0,1.2,1.05,1.13
17338203,Prph2,0,0,0,0,0,0,-1.32,1.05,1.1
17358891,Pcgf5,0,0,0,0,0,0,-1.16,1.05,1.15
17478201,Gtf2h1,0,0,0,0,0,0,1.05,1.05,1.04
17524731,Yipf2,0,0,0,0,0,0,-1.11,1.05,1.32
17432202,Spen,0,0,0,0,0,0,1.07,1.05,1.11
17348121,4833419F23Rik,0,0,0,0,0,0,1.03,1.05,1.2
17322950,Snx29,0,0,0,0,0,0,-1.05,1.05,-1.04
17456176,Met,0,0,0,0,0,0,-1.52,1.05,1.45
17227138,Tmem183a,0,0,0,0,0,0,1.6,1.05,1.12
17415434,Gm10306,0,0,0,0,0,0,-1.2,1.05,-1.27
17307157,Xpo4,0,0,0,0,0,0,1.04,1.05,1.05
17544717,Tceal8,0,0,0,0,0,0,-1.18,1.05,-1.06
17511011,Rln3,0,0,0,0,0,0,-1,1.05,1.08
17400250,Sema6c,0,0,0,0,0,0,1.21,1.05,1.01
17461793,Brk1,0,0,0,0,0,0,1.02,1.05,1.2
17287969,Etohd2,0,0,0,0,0,0,1.09,1.05,-1.01
17334113,9530082P21Rik,0,0,0,0,0,0,1.04,1.05,1.02
17501160,Vegfc,0,0,0,0,0,0,1.03,1.05,-1.36
17331168,,0,0,0,0,0,0,-1.12,1.05,1.01
17222211,Sema4c,0,0,0,0,0,0,1.19,1.05,-1
17470391,mmu-mir-706,0,0,0,0,0,0,-1.03,1.05,1.1
17388347,Gm13780,0,0,0,0,0,0,1.06,1.05,1.22
17509682,BC030870,0,0,0,0,0,0,1.1,1.05,-1.49
17371976,Scrn3,0,0,0,0,0,0,1.1,1.05,1.18
17549084,,0,0,0,0,0,0,-1.03,1.05,1.1
17435462,Galntl5,0,0,0,0,0,0,-1.04,1.05,1.07
17341872,Mlst8,0,0,0,0,0,0,1.05,1.05,1.26
17482914,4930551E15Rik; Gm15338,0,0,0,0,0,0,1.15,1.05,-1.02
17304899,Slc18a3,0,0,0,0,0,0,-1.18,1.05,-1.04
17405686,,0,0,0,0,0,0,-1.12,1.05,-1.06
17484058,Gm15677,0,0,0,0,0,0,1.01,1.05,1.11
17372114,Hoxd1,0,0,0,0,0,0,1.09,1.05,1.28
17219897,Zbtb18,0,0,0,0,0,0,1.13,1.05,1.11
17234845,Olfr1355,0,0,0,0,0,0,-1.09,1.05,-1.01
17374678,Chst14,0,0,0,0,0,0,1.2,1.05,1.14
17411163,Ptgfr,0,0,0,0,0,0,-1.1,1.05,1.17
17233659,Gm17455,0,0,0,0,0,0,-1.01,1.05,-1.06
17526683,Rbm7,0,0,0,0,0,0,-1.14,1.05,1.14
17370136,LOC101055751; Gm13448,0,0,0,0,0,0,-1.08,1.05,-1.14
17472756,Gm15704,0,0,0,0,0,0,-1.07,1.05,1.01
17433305,1700045H11Rik,0,0,0,0,0,0,1.05,1.05,-1.07
17538658,Wnk3,0,0,0,0,0,0,1.02,1.05,1.03
17520602,,0,0,0,0,0,0,1.31,1.05,1.37
17549460,Scd2,0,0,0,0,0,0,1.08,1.05,1.25
17549850,Scd2,0,0,0,0,0,0,1.08,1.05,1.25
17533199,Lancl3,0,0,0,0,0,0,1.27,1.05,-1.14
17452861,Rilpl1,0,0,0,0,0,0,1.1,1.05,1.11
17439530,,0,0,0,0,0,0,-1.19,1.05,-1.15
17467300,Vmn1r35,0,0,0,0,0,0,-1.13,1.05,-1.17
17255907,Rpl19; LOC100045367; Rpl19-ps1; Rpl19-ps11; Gm11629,0,0,0,0,0,0,1.14,1.05,1.2
17244378,Metap2,0,0,0,0,0,0,-1.14,1.05,1.01
17414385,Musk,0,0,0,0,0,0,-1.1,1.05,-1.13
17443833,Stag3,0,0,0,0,0,0,-1.11,1.05,-1.1
17354170,Gm10267,0,0,0,0,0,0,-1.54,1.05,-1.5
17547579,D130012P04Rik,0,0,0,0,0,0,-1.13,1.05,-1.16
17238872,,0,0,0,0,0,0,-1.09,1.05,1.12
17298977,Mbl1,0,0,0,0,0,0,1.02,1.05,-1.14
17215650,Lrrfip1,0,0,0,0,0,0,1.2,1.05,-1.02
17548068,Matr3,0,0,0,0,0,0,-1.26,1.05,1.13
17416955,Bend5,0,0,0,0,0,0,1.15,1.05,-1.12
17457722,Tcrb-J; LOC665506,0,0,0,0,0,0,-1.18,1.05,-1.02
17241454,Ddx50,0,0,0,0,0,0,-1.01,1.05,1.05
17231545,Lats1,0,0,0,0,0,0,1.21,1.05,1.04
17466168,Braf,0,0,0,0,0,0,1.17,1.05,1.06
17440439,Ankle2,0,0,0,0,0,0,-1.05,1.05,-1.01
17471245,4921513H07Rik,0,0,0,0,0,0,-1.04,1.05,1.18
17299976,Trav4-2,0,0,0,0,0,0,-1.22,1.05,1
17474434,Rsph6a,0,0,0,0,0,0,-1.29,1.05,1.08
17291386,Nrsn1,0,0,0,0,0,0,1,1.05,-1.07
17549530,Klhl8,0,0,0,0,0,0,1.08,1.05,-1.11
17549682,Klhl8,0,0,0,0,0,0,1.08,1.05,-1.11
17325533,Lrrc58,0,0,0,0,0,0,1.03,1.05,-1.09
17430487,Txlna,0,0,0,0,0,0,1.12,1.05,1.22
17321849,Krt81,0,0,0,0,0,0,1,1.05,1.03
17253991,Cdk5r1,0,0,0,0,0,0,-1.07,1.05,1.15
17248800,Med7,0,0,0,0,0,0,1.07,1.05,1.19
17522458,Prss44,0,0,0,0,0,0,-1.02,1.05,-1.21
17429840,4933435F18Rik,0,0,0,0,0,0,-1.04,1.05,-1.24
17352114,,0,0,0,0,0,0,-1.18,1.05,-1.1
17352116,,0,0,0,0,0,0,-1.18,1.05,-1.1
17518907,,0,0,0,0,0,0,-1.02,1.05,-1.05
17443881,,0,0,0,0,0,0,-1.22,1.05,1.02
